SMILES,pEC50,fc_8p25,fc_33,fc_99,logD
Cc1cc(C)c(CNC(=O)N2CCC(O)(c3ccn[nH]3)CC2)c(C)c1,,0.0897382843381806,0.4212012110574939,,
Cc1cc(C)c(Cn2nnc(C(C)(C)S(C)(=O)=O)n2)c(C)n1,,-0.0791634879941538,0.2881269238007565,,
Cc1cc(C)c(NC(=O)CN2CCN(c3cccc(F)c3)CC2)c(C)c1,,0.2691372016370954,0.8110431655018436,,
Cc1cc(C)c(NC(=O)CN2CCN(c3cncc4ccccc34)CC2)c(C)c1,,-0.0756343179109055,,,
Cc1cc(C)c(NC(=O)N2CCCC(F)(F)CC2)c(C)n1,,0.3845835520115512,0.601851895110187,,
Cc1cc(C)c(NC(=O)N2CCc3nc(C)n(C)c3C2)cc1Cl,,0.1578742191715165,0.3561956933811424,,
Cc1cc(C)c(NC(=O)c2cc(S(C)(=O)=O)cc(C)c2C)c(C)n1,,-0.0143815185350097,0.1521920840144255,,
Cc1cc(C)c(NC(=O)c2ccc(N(C)C)nc2)c(C)n1,,0.0497562270046669,0.5863227594650395,,
Cc1cc(C)c(S(=O)(=O)Nc2ccn(CC(F)F)n2)cc1C(=O)O,,0.047634313972199,-0.0681643357259449,,
Cc1cc(C)c2c(c1)CN(C(=O)Cn1c(C)cc(O)cc1=O)CC2,,0.2892661079055183,0.5080671930869396,,
Cc1cc(C)c2ncc(C#N)c(N3CCC(O)(c4ccn[nH]4)C3)c2c1,,0.8491662463063461,,,
Cc1cc(C)cc(-n2nc(NC(=O)c3ccc(=O)n(C)c3)cc2C)c1,,-0.1204233515166816,0.0986264427719948,,
Cc1cc(C)cc(C(=O)N2CCCC(c3ncon3)C2)c1,,0.4815934276824726,0.9783162803036936,,
Cc1cc(C)cc(C(=O)N2CCCCC2C(=O)N2CCS(=O)(=O)CC2)c1,,0.2549684553426367,0.8674098492742173,,
Cc1cc(C)cc(C(=O)N2CCN(C(=O)c3ccc4nccn4n3)C[C@@H]2C)c1,,0.1068352224285104,0.0756005248332149,,
Cc1cc(C)cc(C(=O)N2CCN3CCOCC3(CO)C2)c1,,0.0060500637051478,0.0200603860553513,,
Cc1cc(C)cc(C(=O)NCC(=O)Nc2ccc(Cn3ccnc3)cc2)c1,,-0.1735856231267601,,,
Cc1cc(C)cc(C(=O)Nc2nc(CS(C)(=O)=O)no2)c1,,-0.0295465270189869,0.2996939277628401,,
Cc1cc(C)cc(C2CCN(C(=O)c3ccc(C(N)=O)o3)C2)c1,,0.3459195846383159,,,
Cc1cc(C)cc(Cc2noc(C(C)NS(C)(=O)=O)n2)c1,,0.3042019435473614,0.6964400280021658,,
Cc1cc(C)cc(OCC(=O)N2CCN(C(=O)c3cc(F)ccc3F)CC2)c1,,0.4364010662535908,0.9529066892631524,,
Cc1cc(C)cc(OCC(=O)N2CCN(C3CCC(C#N)C3)CC2)c1,,0.4942054255016566,0.7427379589535792,,
Cc1cc(C)cc(OCC(=O)N2CCN(Cc3nc(COc4ccc(F)cc4)no3)CC2)c1,,0.865395182143846,0.6450937840982645,,
Cc1cc(C)cc(OCC2CNC(=O)O2)c1,,-0.0561426257412605,0.2904998126297737,,
Cc1cc(C)cc(OCCNC(=O)N2CCN(CC(C)(C)O)CC2C)c1,,0.2847022174474434,0.6635455010063095,,
Cc1cc(C)n(-c2ccc(-c3nc(C4CCCCCC4)n(CCF)n3)nc2)n1,,0.7333975121282565,0.9525175032303584,,
Cc1cc(C)n(-c2ccc(C(=O)N3CCC(=O)N4CCCC43)cn2)n1,,-0.063693104910029,,0.4890755863927976,
Cc1cc(C)n(-c2ccc(C(=O)NC3C[C@@H](O)[C@@H](O)C3)cc2)n1,,0.1791067248824008,0.3006673318692408,,
Cc1cc(C)n(-c2ccc(C(=O)Nc3ccc4[nH]nc(C(N)=O)c4c3)cn2)n1,,0.8364468860819793,0.6131058660640363,,
Cc1cc(C)n(-c2ccc(CC(=O)Nc3cnc4cnccn34)cc2)n1,,-0.0809165541164162,,,
Cc1cc(C)n(-c2ccc(CNC(=O)C3CC34CCOCC4)c(C(F)(F)F)c2)n1,,0.399971397594559,,,
Cc1cc(C)n(-c2ccc(Cl)c(C(=O)NC3CCS(=O)(=O)C3)n2)n1,,0.1277960290949396,0.0089171353592962,0.5892114041988431,
Cc1cc(C)n(-c2ccc(NC(=O)C3(C)CC(F)(F)C3)cc2F)n1,,0.3446106872921057,0.7468158815350506,,
Cc1cc(C)n(-c2ccc(NCC3CCCC3NS(C)(=O)=O)nn2)n1,,0.2373976557624868,0.9188165478694966,,
Cc1cc(C)n(CC(=O)Nc2ccc3c(c2)C(=O)NCC3)n1,,-0.1047701745564033,0.6652359006358641,,
Cc1cc(C)n(Cc2ccc(C(=O)N3CCC(c4nncn4C)CC3)cc2)n1,,0.1056202481479743,0.1531303838922247,,
Cc1cc(C)n(Cc2ccc(C(=O)N3CCn4ncnc4C3)cc2)n1,,,0.2758730685080855,0.51544607533174,
Cc1cc(C)n(Cc2nnc(N3CC(C)(C)OC(C)(C)C3)n2C)n1,,-0.0782062601508435,0.3069855653830972,,
Cc1cc(C)n2nc(C(=O)N(C)C3CCCc4c3cnn4C)nc2n1,,-0.0345293436082209,0.6173832546798999,,
Cc1cc(C)n2nc(C)c(C(=O)N3CCN(c4ccccc4)C(=O)C3)c2n1,,-0.0011939884033091,0.2012414317880325,,
Cc1cc(C)n2nc(NC(=O)N3CCC4(CNc5ccccc54)C3)nc2n1,,0.054305515900304,0.1156751427614764,,
Cc1cc(C)n2nc(NC(=O)NCc3cccc(=O)[nH]3)nc2n1,,-0.1220274324261486,-0.0566535173884458,,
Cc1cc(C)n2nc(SCc3ccccc3C(=O)NCc3ccc(NC(N)=O)cc3)nc2n1,,0.0312187609569711,0.1309688325571728,,
Cc1cc(C)nc(-n2[nH]c(C(=O)N3CCCCCO3)cc2=O)n1,,0.0299648644761514,0.067262348047368,,
Cc1cc(C)nc(-n2nc(C(=O)NC3COC(C)(C)C3)cc2C)n1,,0.3122473995284047,0.5051966158833083,,
Cc1cc(C)nc(C(=O)N2CCn3c(n[nH]c(=O)c3=O)C2)c1,,0.3558320623111812,,,
Cc1cc(C)nc(N2CCN(c3nc(C(F)(F)F)c(Br)s3)CC2)n1,,0.4447502076219266,0.9524198229565412,,
Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,,0.1336916011242314,0.2738579732636901,,
Cc1cc(C2(C(=O)NC3CCOC34CCOCC4)CC2)on1,,0.1146389229265406,0.1965445190079088,,
Cc1cc(C2CCC2)ncc1C(=O)NCC1CCN1C(=O)C1(C)COC1,,0.211043478866585,0.5618428295881047,,
Cc1cc(C2CCCCC2)n(O)c(=O)c1,,-0.1309729640367931,0.3955712259543451,,
Cc1cc(C2CCCN(C(=O)c3cc4c(C)cccn4c3)C2)[nH]n1,,0.4925041900281557,0.8860585045517588,,
Cc1cc(C2CCCN2C(=O)Cn2cnc3c(oc4ccccc43)c2=O)no1,,0.3538298428263781,0.9299597169302324,,
Cc1cc(C2CCN(C(=O)C3CCCN(C(=O)c4ccc5[nH]ncc5c4)C3)CC2)[nH]n1,,-0.0576426240700799,0.1902266653669598,,
Cc1cc(C2CCN(C(=O)NCc3ccc(F)cc3Cl)CC2)on1,,0.4246766324257571,0.8270317421474217,,
Cc1cc(C2CCN(C(=O)Nc3cnn4cccnc34)CC2)ccc1Br,,0.8533309466788267,0.8039907494649629,,
Cc1cc(C2CCN(S(=O)(=O)c3ccccc3-c3ccccc3)CC2)on1,,0.1001304040486386,0.337024548885565,,
Cc1cc(CC(=O)N2CCCNC(=O)C2Cc2ccccc2)on1,,0.2584758145300478,0.8111199024630168,,
Cc1cc(CC(=O)Nc2ccc3c(c2)CCN3C(N)=O)n[nH]1,,0.0952215262257314,,,
Cc1cc(CC(C)NC(=O)C2CCCN(C(=O)Cc3ccccc3)C2)n[nH]1,,0.0045693300818028,0.3535093848276386,,
Cc1cc(CC(C)NC(=O)N2CCCC(c3n[nH]c(C4CC4)n3)C2)n[nH]1,,-0.1005930959652448,0.1460672097345684,,
Cc1cc(CC(C)NC(=O)NC2CCc3c(Cl)cccc32)n[nH]1,,0.6002686945356648,0.977845626488864,,
Cc1cc(CCC(=O)N2CCc3c(cnn3-c3ccccc3)C2)no1,,0.0002871024887811,0.5283207577239272,,
Cc1cc(CCC(=O)NS(=O)(=O)c2ccc3c(c2)COC3)no1,,0.0737273744776175,0.2325443877390933,,
Cc1cc(CCC(=O)N[C@@H]2CC(Cn3ccnc3)C[C@H]2O)cc(C)n1,,0.3153628962254332,0.2886445069673191,0.4375509847618391,
Cc1cc(CCNC(=O)C2CC(=O)N(c3cn[nH]c3)C2)nn1C,,0.2447593950647301,0.469639045034532,,
Cc1cc(CN(C)C(C)c2ncc(-c3ccccc3)o2)no1,,0.4451566563327243,0.983337329562434,,
Cc1cc(CN(CCc2nn[nH]n2)c2ccccc2)n[nH]1,,0.1224411257147519,0.250016274431343,,
Cc1cc(CN2CCCN(C(=O)c3cc(C4CC4)nn3C)CC2)no1,,0.0351319530046963,0.2529701762651047,,
Cc1cc(CN2CCN(C(=O)C3CCN(CC(F)(F)F)CC3)CC2)no1,,-0.0006161056559643,0.1223042407605198,,
Cc1cc(CN2CCN(C(=O)NCc3ccc(-n4ccnc4)c(F)c3)CC2)on1,,-0.2190658484373003,-0.3540680960890821,,
Cc1cc(CN2CCN(C(=O)c3cc4cccc(C)c4o3)CC2)no1,,0.2362276028083141,0.9251255642456436,,
Cc1cc(CNC(=O)C2CCN(c3cccc(C(N)=O)n3)CC2)[nH]n1,,0.1011599591816577,0.0393662708897148,,
Cc1cc(CNC(=O)Cc2cc(F)cc3c2OCOC3)cc(=O)[nH]1,,0.3092854832531845,0.1403591674547024,,
Cc1cc(CNC(=O)NC[C@H]2C[C@@H]2C2CCCCC2)n(C)n1,,0.0536690513055916,-0.0861061024360651,,
Cc1cc(CNC(=O)N[C@@H]2CCc3cc(F)ccc32)no1,,0.4883585259355239,0.953867486272376,,
Cc1cc(CNC(=O)N[C@H]2CC2(C)C)nc(N2CCCC2)n1,,0.1646638259049298,0.6602925386392993,,
Cc1cc(CNC(=O)Nc2ncn(C(C)(C)C)n2)ccc1F,,0.2616870764068602,,,
Cc1cc(CNC(=O)[C@H]2CC[C@H]2C(=O)O)ccc1-c1ccccc1,,0.1850317617946996,0.9162390977250447,,
Cc1cc(CNC(=O)[C@H]2Cc3ccccc3O[C@@H]2C(F)F)cc(=O)[nH]1,,0.1594233984108277,0.1643789782096359,,
Cc1cc(CNC(=O)c2cccn3c(=O)[nH]nc23)n(C)n1,,-0.0093530754489998,0.0695869020669419,,
Cc1cc(CNC(=O)c2cn3nccc3nc2C)cc(C)n1,,0.0073717388486594,0.0438301974102062,,
Cc1cc(CNC(C)c2cccc(-n3cccn3)c2)cc(C)n1,,0.1525840176710679,,,
Cc1cc(CNCc2csc(-c3ccc(C(F)(F)F)cc3)n2)n(C)n1,,0.3033471805444239,0.2052740719898068,,
Cc1cc(CN[C@@H]2CC(Cn3cccn3)C[C@H]2O)ccc1Oc1cccnc1,,-0.0100096706780759,0.2676762214433261,,
Cc1cc(CNc2nc(-c3cccnc3)nc(C)c2C)n(C)n1,,0.1773989629035259,0.3393659768670655,,
Cc1cc(CS(=O)(=O)N2CC(O)Cc3ccccc32)on1,,0.4534652170785642,0.5883131581296492,,
Cc1cc(Cc2nc(-c3cccc(N4CCNC4=O)c3)no2)no1,,0.3526605618079596,0.8030340387497726,,
Cc1cc(Cc2nnc(N3CCOC4(CCC4)C3)n2CC2CCCCO2)[nH]n1,,0.0652895140992748,0.3730730120576203,,
Cc1cc(Cl)c(C(=O)N2CCN(C(=O)c3ccc(=O)[nH]c3)CC2)cc1C,,-0.0530928066615802,-0.0121824217024048,,
Cc1cc(Cl)cc2c1CN(C(=O)c1cc(-c3cnn(C)c3)no1)CC2,,0.3638941412915831,0.3551354017590928,,
Cc1cc(Cl)ccc1Cc1noc(Cc2ccc(O)cc2)n1,,0.3257322132932728,0.990805729247898,,
Cc1cc(Cn2cnc3c(oc4ccccc43)c2=O)ncn1,,-0.1016794422553254,-0.1856151255939858,0.1698625912544997,
Cc1cc(Cn2cnc3c2c(=O)n(C)c(=O)n3C)nc(C)n1,,0.175464573831256,,,
Cc1cc(Cn2nnc(C(=O)NCc3ccc(Cl)cc3)c2C)on1,,0.1097874352819412,0.5132135416190862,,
Cc1cc(F)c(C(=O)NC(c2nn[nH]n2)C2CC2)cc1F,,0.1104641013221904,0.3489634689081454,,
Cc1cc(F)c(NC(=O)c2cc3nccnc3cc2F)c(Cl)c1,,0.2193456067498136,0.4072568643918646,,
Cc1cc(F)c(S(=O)(=O)Nc2cnn(C3CCCC3)c2C)cc1F,,0.4201428964301595,,,
Cc1cc(F)c2nc(O)cc(C(=O)NC3CCCN(c4ccn(C)n4)C3=O)c2c1,,0.2742503649544733,,,
Cc1cc(F)cc(C)c1S(=O)(=O)Nc1cc(C(N)=O)n[nH]1,,0.1610709265918696,0.2248820653907794,,
Cc1cc(F)cc2[nH]c(C(=O)N3CCCC(O)(Cn4ccnn4)C3)cc12,,0.4762966910322944,0.8062531549131026,,
Cc1cc(F)cc2c1S(=O)(=O)N(Cc1cnn(CCF)c1)C2=O,,0.1225447584105371,0.4143405208985675,,
Cc1cc(F)ccc1-c1cnc(C(=O)N2CCNC(C)(C)C2)cn1,,0.2338549648676063,0.4526539363356924,,
Cc1cc(F)ccc1-n1nc(Cn2cncn2)nc1C1CCCC1O,,0.1136722449509062,0.0607667292718543,,
Cc1cc(F)ccc1C(=O)N1CCN(C(=O)c2ccc(Cl)cc2)CC1,,0.2426817624817469,0.79165782376556,,
Cc1cc(F)ccc1C(=O)NCC1CN(c2ncnn3cccc23)CCCO1,,0.8215727571212336,0.940705825802136,,
Cc1cc(F)ccc1C1CCCN1C(=O)NCC1CNC(=O)C1,,-0.0060981584968185,0.2199852189286333,,
Cc1cc(F)ccc1C1CCCN1C(=O)c1cnn(C)c1N,,0.483787561593175,1.0163906203646107,,
Cc1cc(F)ccc1C1CCN(c2ccc(C(=O)N(C)C)nn2)CC1,,0.2277913230566572,,,
Cc1cc(F)ccc1[C@H](C)n1cc(C2COCCN2)nn1,,0.1516626808653046,0.7280339305835706,,
Cc1cc(N(C)CC(=O)N2CCN(C)CC2)nc(-c2cccs2)n1,,0.0638813350010694,0.0330086941007681,,
Cc1cc(N)c2cc(NC(=O)c3ccc(Cl)cc3)ccc2n1,,0.0798770751865264,,,
Cc1cc(N2CC(n3ccnn3)C2)nc(-c2ccccn2)n1,,-0.1608751065982049,-0.2309796080139672,,
Cc1cc(N2CCC(C(O)c3ncc[nH]3)CC2)n2c(nc3ccccc32)c1C#N,,0.2761629856852792,0.6365809533874909,,
Cc1cc(N2CCC(N3CCCC(c4nc5c(s4)CCCC5)C3)C2=O)n(C)n1,,0.7446042360565217,0.9946578207955006,,
Cc1cc(N2CCC(Nc3ccc(C(=O)NC4CCCC4)cc3C)C2=O)n(C)n1,,-0.1958895719559539,-0.0258817894855027,,
Cc1cc(N2CCC(Nc3nccc(-c4cnccn4)n3)CC2)nc(C)n1,,0.0607249502226034,0.0478086901395975,,
Cc1cc(N2CCC(Oc3cnccn3)CC2)nc(-c2cccc([N+](=O)[O-])c2)n1,,0.2705977885623608,1.0000957532990389,,
Cc1cc(N2CCCC(NC(=O)N3CCC(n4cc(Cl)cn4)C3)C2)n(C)n1,,0.2969036624470524,0.5555739519232967,,
Cc1cc(N2CCCC(NC(=O)N3CCc4cccc(C)c4C3)C2)n(C)n1,,0.8175144354707267,0.9391364755790962,,
Cc1cc(N2CCCC2Cn2cnc3ccccc32)nc(CO)n1,,0.013185018588239,0.1161709449589975,,
Cc1cc(N2CCCCC2C)ccc1NC(=O)N1CC[C@H]2CN(C)C[C@H]21,,0.2078576480260613,0.3295104937414665,,
Cc1cc(N2CCCCC2CNC(=O)c2ccccc2)nc(C)n1,,0.3179495256728595,0.6036307155015245,,
Cc1cc(N2CCN(C(=O)NCCc3ccco3)CC2)nc(C(C)C)n1,,0.1508887167556418,0.4023411829252821,,
Cc1cc(N2CCN(C(=O)c3ccc(C(N)=O)nc3)CC2)nc(C(C)C)n1,,0.188533830720673,,,
Cc1cc(N2CCN(C(=O)c3ccc4c(=O)n5c(nc4c3)CCCCC5)CC2)n2ncnc2n1,,0.1511988782645346,0.062035221267938,,
Cc1cc(N2CCN(C(=O)c3ccnn3C(C)C)CC2)nc(C(C)C)n1,,-0.0196884412176116,0.1958774097480751,,
Cc1cc(N2CCN(C(C(=O)O)C3CC3)CC2)n2ncnc2n1,,-0.0195287362707054,0.2502852339456449,,
Cc1cc(N2CCN(CC3CN(C(C)C)CCO3)CC2)c2ccccc2n1,,0.0710818767727073,0.1137630284124809,,
Cc1cc(N2CCN(c3ccc4nccnc4n3)CC2)nc(C(C)C)n1,,0.0434709632263656,,,
Cc1cc(N2CCN(c3ncccc3C(N)=O)CC2)ncn1,,0.0414212059985839,0.2746173952161028,,
Cc1cc(N2CCN(c3nnc(C)c(C)c3C(N)=O)CC2)ncn1,,-0.1120430297221878,-0.1935253632626311,,
Cc1cc(N2CCNC2=O)ccc1NC(=O)CCNC(C)C,,0.1174286608449572,,,
Cc1cc(N2CCOCC2)ccc1NC(=O)NCc1cccnc1-n1ccnc1,,-0.059348628382921,-0.1131882404483209,,
Cc1cc(N2C[C@H](O)C[C@H]2c2n[nH]c(-c3ccccc3)n2)ncn1,,0.021885769158022,0.234602131602112,,
Cc1cc(NC(=O)C(C)Nc2cccc(C3CNC(=O)C3)c2)on1,,0.0852317259403904,0.118715439135122,,
Cc1cc(NC(=O)C2CC2)sc1C(=O)N(C)c1cn[nH]c1,,0.3654708834008745,0.2352644705452446,,
Cc1cc(NC(=O)C2CCCCO2)ccc1S(=O)(=O)N(C)C,,0.2400347876362228,0.7727004076774402,,
Cc1cc(NC(=O)C2CCCc3nn(C)cc32)nc(-c2ccccc2)n1,,0.5782658906205315,0.9169732289660592,,
Cc1cc(NC(=O)C2CCN(C)C2=O)ccc1Oc1ccncc1,,-0.077492211545349,,,
Cc1cc(NC(=O)C2NCCOc3ccccc32)cnc1C,,0.3331438107030763,0.8397413814599934,,
Cc1cc(NC(=O)CN2CCN(C3CCc4ccc(F)cc43)CC2)no1,,0.1993845769340951,0.6517251621019025,,
Cc1cc(NC(=O)COc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3=O)n(C)n1,,0.0472173168332671,-0.0040967049374738,,
Cc1cc(NC(=O)N2CC3(CCC3)C2C2CCOCC2)n(C)n1,,0.1343355211942753,0.223451790782355,,
Cc1cc(NC(=O)N2CCC(C#Cc3cccc4c3CN(C3CCC(=O)NC3=O)C4=O)CC2)no1,,0.2102661353406861,0.5882523364478152,,
Cc1cc(NC(=O)N2CCCC2(CO)CC(C)C)ccn1,,0.5813564960316525,0.9639469289963416,,
Cc1cc(NC(=O)N2CCCCC2c2cn[nH]c2)nn1-c1ccccc1,,0.2829773846874659,0.518524296555931,,
Cc1cc(NC(=O)N2[C@@H]3CC[C@H]2C[C@@H](c2nccn2C)C3)on1,,0.4021469695184534,0.254303559522787,,
Cc1cc(NC(=O)NC(c2ccccn2)C2CC2)cc(C)n1,,0.2910781840059687,0.5837326007661744,,
Cc1cc(NC(=O)NCCN2CCOC(C)(C)C2)nn1C,,0.1246436377295214,,,
Cc1cc(NC(=O)NCc2cccc(C3(C)NC(=O)NC3=O)c2)ccc1-c1ccncc1,,0.1459107853683526,0.4453170907724293,,
Cc1cc(NC(=O)[C@@H](N)C(C)(C)C)cc(S(N)(=O)=O)c1,,-0.0277942842594908,0.2175636751297008,,
Cc1cc(NC(=O)[C@H]2OCCO[C@H]2C)nn1-c1cccc(Cl)c1,,0.2410549899867211,0.6226583606491082,,
Cc1cc(NC(=O)c2cc(C(F)(F)F)nn2C)ccc1OCCO,,-0.084278260460987,-0.1304726114260716,,
Cc1cc(NC(=O)c2cc3cccnc3[nH]2)ccc1OCCN(C)C,,0.112264521715943,0.354308542792449,,
Cc1cc(NC(=O)c2ccc(F)cc2Cl)sc1C(=O)NCC(=O)O,,-0.0027756629124029,-0.1585638795945787,,
Cc1cc(NC(=O)c2ccc(N3CCC(O)CC3)cc2)nn1C(C)C,,0.173846279046082,0.2633778056275317,,
Cc1cc(NC(=O)c2cccc(C(=O)N3CCCC3)n2)n(-c2nc3ccccc3s2)n1,,0.0930892850596714,0.5211837058684695,,
Cc1cc(NC(=O)c2cccc3cn[nH]c23)cc(N2CCN(C(C)C)CC2)c1,,0.5048171613711065,0.7570051170233758,,
Cc1cc(NC(=O)c2ccn3nccc3n2)ccc1N1CCNCC1,,0.037154580660334,0.1766461333926089,,
Cc1cc(NC(=O)c2nn[nH]c2-c2ccccc2)cc(N2CCN(C(C)C)CC2)c1,,0.2429122406312721,0.7688107104851194,0.9311023823362584,
Cc1cc(NC2CCN(c3ccccc3C(F)(F)F)C2=O)n2ncnc2n1,,0.0719983048216923,,,
Cc1cc(NC2CCN(c3ncccc3F)C2)nc(C)n1,,-0.0205553640339121,,,
Cc1cc(NCCCN2C(=O)CCC2=O)nc(C2CCC2)n1,,,0.5535900397073328,,
Cc1cc(NCc2cc(C)nc3c2CCCC3)cc(C(N)=O)c1,,0.4406209685621406,0.4656668753697455,,
Cc1cc(NCc2ccc(C(C)(C)C)nc2)ncc1S(=O)(=O)N1CC2(CC=CC2)C1,,0.8761181334074409,,,
Cc1cc(NCc2ccc(S(N)(=O)=O)cc2C)nc(C2CCC2)n1,,0.0321184415229111,0.4369011802360336,0.5857216521734289,
Cc1cc(NCc2cccc3c2OCCCO3)ncc1S(N)(=O)=O,,0.2236343783206141,0.5822760597895071,,
Cc1cc(NCc2cccnc2OC(C)C)n2nc(C)c(Br)c2n1,,-0.124212077614555,,,
Cc1cc(NS(=O)(=O)CC2(OC(C)C)CCOC2)n(-c2ccccn2)n1,,0.1395337723958999,0.414667947693375,,
Cc1cc(NS(=O)(=O)c2ccc(C)c(C(N)=O)c2)cc(C(=O)O)c1,,0.0676804950920171,0.0320648564934866,0.3434271327973335,
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,,-0.0190727143228635,0.1717924194145297,,
Cc1cc(NS(=O)(=O)c2ccc(OCC(=O)O)c(F)c2)nn1C(C)C,,0.0778886347573598,0.3106013620932705,0.8666257780286751,
Cc1cc(N[C@@H](Cc2ccccc2)C(=O)O)n2ncnc2n1,,-0.0022187427120019,0.0632689563353612,,
Cc1cc(N[C@@H]2CCN(c3cc(=O)n(C)c(=O)n3C)C2)nc(-c2ccccn2)n1,,0.0797567447603285,0.4829172762440697,,
Cc1cc(Nc2ncnc3onc(C)c23)ccc1Oc1cccnc1,,-0.0784799331359472,0.3812845387204914,,
Cc1cc(O)c(C(C)C)cc1Cl,,-0.0741309983311644,0.3510549954869612,,
Cc1cc(O)c(C(C)C)cc1NC(=O)c1ccc(S(=O)(=O)N2CCCCCC2)cc1,,0.535731433865847,-0.1796617664252849,,
Cc1cc(O)cc(=O)n1CC(=O)Nc1cccc(N2C(=O)CCCC2=O)c1,,0.0948771758400622,,,
Cc1cc(O)cc(=O)n1CCC(=O)N1CCOCC1c1cc(F)cc(F)c1,,0.0200157211652584,0.3932710196892715,,
Cc1cc(O)cc(=O)n1CCC(=O)NC[C@]12C[C@H]1COC21CCC1,,0.0541721915434291,0.1049670993006549,,
Cc1cc(O)cc(=O)n1CCC(=O)N[C@@H]1CN(C)C[C@H]1c1cncn1C,,0.0235405909964707,0.0192004536557071,,
Cc1cc(O)cc(C)c1Cl,,0.0610617026258807,0.0103505277664655,,
Cc1cc(O)ccc1CC(=O)N1CCC(C(N)=O)(c2ccccc2)C1,,0.2290807214705939,0.6251951796224543,,
Cc1cc(O)ccc1Cl,,-0.0754337077737309,0.1604122884640657,,
Cc1cc(OC(C)c2ccccc2)ccc1NS(=O)(=O)c1ccc(C(=O)N(C)C)cc1,,0.9592023855199456,,,
Cc1cc(OCC(=O)O)ccc1NC(=O)C1OCCc2ccccc21,,0.1619927424071081,0.3652776819425921,,
Cc1cc(OCC(=O)O)ccc1NC(=O)c1cc(C2CC2)n(C)n1,,-0.0308374366146356,0.1331486760453409,,
Cc1cc(OCC(=O)O)ccc1NC(=O)c1cc2ccccc2[nH]1,,0.1643631273114973,,,
Cc1cc(Oc2ccc(NC(=O)[C@H]3C[C@@H]3C3CCOCC3)cc2)n[nH]1,,0.246962731108431,,,
Cc1cc(Oc2ccc(Oc3ccccc3)nc2)nc(-c2cccnc2)n1,,0.5040126498606828,0.8401163653189124,,
Cc1cc(S(=O)(=O)NC(=O)C(C(C)C)N2CCCCC2)sc1C,,,0.5862507035557251,,
Cc1cc(S(N)(=O)=O)cc(C(=O)NC2(C)CCCOC2)c1C,,0.0841053714130913,0.4547617219137419,,
Cc1cc(S(N)(=O)=O)ccc1CNC(=O)C(C)c1ccccc1C,,0.4170168391544399,0.9810132521635672,,
Cc1cc(S(N)(=O)=O)ccc1CNC(=O)NC1CCCCCC1,,0.0899072672932634,0.3371329926878932,,
Cc1cc(S(N)(=O)=O)ccc1CNc1ccc2nnc(-c3ccccc3)n2n1,,0.0528005776029001,,,
Cc1cc(SCc2ccn(C)c(=O)c2)nc(-c2ccccn2)n1,,0.0804672576000051,,,
Cc1cc([C@@H](C)NC(=O)c2cc(C(F)F)ncn2)ccc1F,,0.09409023698744,0.5594737119249541,,
Cc1cc2c(N3CC(NS(=O)(=O)N4CCC4)C3)nccn2n1,,0.2063557216141494,0.6007664465854312,1.058312377572264,
Cc1cc2c(cc1C)C(C(=O)NCc1nnc3n1CCC(C(F)(F)F)C3)CO2,,0.3088721310475932,,,
Cc1cc2c(cc1C)N(C(=O)COc1cccnc1)CC2,,0.1618161812797448,0.3200637905889258,,
Cc1cc2c(o1)CC(C)(C)CC2NC(=O)Cn1cc(C(=O)O)cn1,,0.2120052488769493,0.3654373387179249,,
Cc1cc2c(s1)=Nc1ccccc1NC=2N1CCN(C)CC1,,0.0323340279086092,0.2890191009361083,,
Cc1cc2cc(-n3cc(C4CCS(=O)(=O)C4)nn3)ccc2[nH]1,,0.3426438727325115,0.0329238389063755,,
Cc1cc2cc(C(=O)N3CCC(C)(NC(=O)c4ccc5c(c4)nnn5C)C3)ccc2cn1,,0.0478780718508232,0.3370224896182689,,
Cc1cc2cc(CNC(=O)CC(C)CC(=O)NCc3ccc4[nH]c(C)cc4c3)ccc2[nH]1,,0.4947469692041894,0.979670074205633,,
Cc1cc2cc(CNC(=O)CNC(=O)c3ccco3)ccc2[nH]1,,0.0395260613760527,,,
Cc1cc2cc(CNC(=O)c3cccc([N+](=O)[O-])c3)ccc2[nH]1,,0.2169485930994699,0.5671117525181483,,
Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,,0.4182556471009588,0.6030473603491792,,
Cc1cc2cc[nH]c2cc1NC(=O)N1CCc2cc(Cl)ccc2C1,,0.8766440899137483,0.8580797307281538,,
Cc1cc2cc[nH]c2cc1NC(=O)c1coc(C2CCOCC2)n1,,0.2329235599033309,0.5156836485569272,,
Cc1cc2ccc(C(=O)N3CC(F)CC3c3nn[nH]n3)cn2c1,,0.1948839720316122,0.1926542957682745,,
Cc1cc2ccccc2nc1NCc1ccc(N2CCN(C)CC2)nc1,,0.125688338944878,0.4958011661131414,,
Cc1cc2n(n1)C(C(F)(F)F)CCN2C(=O)c1ncn(-c2ccccc2)n1,,0.120955429235729,0.4187993516741543,,
Cc1cc2n(n1)CCN(c1nnc(Cn3ccc4ccccc43)n1C)C2,,0.2850628502018804,0.2092167248331266,,
Cc1cc2nc(C)c(CCC(=O)N3C[C@@H](F)C[C@H]3CO)c(C)n2n1,,0.2362053680873681,,,
