SMILES,pEC50,logD
Cc1n[nH]c(C)c1CC(=O)N1CCC1c1cccc(F)c1,2.54914007348187,
Cc1n[nH]c(C)c1CC(=O)NC[C@]12CNC[C@@]1(C(F)(F)F)C2,2.3039842388644547,
Cc1n[nH]c(C)c1CC(=O)N[C@H]1CN(CC(F)(F)F)C[C@@H]1c1ccccc1,2.9381496231524347,
Cc1n[nH]c(C)c1CCC(=O)N1CCN(C(=O)Cc2c[nH]c3ccccc23)CC1,4.059028488364738,
Cc1n[nH]c(C)c1CCCN1C(=O)NC(Cc2cn(C(C)C)nn2)C1=O,2.2689636583046924,
Cc1n[nH]c(C)c1CCNC(=O)C1(C)CCOc2ccccc21,2.6880412061984593,
Cc1n[nH]c(CN2Cc3cnn(-c4ccccc4)c3CC(C)(C)C2)n1,2.341943464558894,
Cc1n[nH]c(N2CCN(C(C)C(=O)N3CCCCC3)CC2)n1,3.8486641940120743,
Cc1n[nH]c(NC(=O)CCc2nc3sc4c(c3c(=O)[nH]2)CCC(C)C4)c1C#N,3.208610776565102,
Cc1n[nH]c2c1CC(NC(=O)c1cc3sccc3[nH]1)CC2,2.309458832265786,
Cc1n[nH]c2c1CC(NC(=O)c1n[nH]c3c1COc1ccccc1-3)CC2,3.4322422003002453,
Cc1n[nH]c2c1CN(C(=O)c1ccc3c(c1)C(=O)Nc1ccccc1O3)CC2,2.4752480201717173,
Cc1n[nH]c2cc(C(=O)N3CC(CCNC(=O)c4c[nH]nn4)C3)ccc12,2.2345557071484996,
Cc1n[nH]c2cc(C(=O)N3C[C@H](O)[C@@H](N(C)C(=O)[C@H]4CCN(C)C4)C3)ccc12,2.223539685527237,
Cc1n[nH]cc1CC(=O)NCC1CC1NC(=O)c1n[nH]c2ncccc12,2.363456416712656,
Cc1n[nH]nc1C(=O)N(C)C1CCCN(C(=O)c2cccc3c2CCCCC3)C1,4.200054000667955,
Cc1n[nH]nc1Cn1cc(C2(O)CCC(C)(C)CC2)nn1,2.337679144364559,
Cc1nc(-c2c[nH]c(C(=O)NCc3ccc(Br)s3)c2)cs1,5.562937708563984,
Cc1nc(-c2c[nH]c3cc(Cl)ccc23)n(C2CCOCC2)n1,4.1671405376541,
Cc1nc(-c2ccc(CNC(=O)CN3CCN(C)C(=O)C3)cc2)no1,2.3437355253701253,
Cc1nc(-c2ccc(F)cc2)sc1C(C)NC(=O)C1CC(F)(F)CN1,3.1886227845075448,
Cc1nc(-c2ccc(NC(=O)N3CC[C@@H](F)C3)cc2)cs1,2.7071634928786397,
Cc1nc(-c2ccc(NC(=O)NC(CO)c3cnn(C)c3)cc2)cc(=O)[nH]1,2.635454441470755,
Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,2.9669089916510525,
Cc1nc(-c2ccc3c(c2)CCN3C(=O)c2nc(C)n(C)n2)cs1,3.461534359057184,
Cc1nc(-c2cccc(C(=O)Nc3ccccc3CC(=O)O)c2)cs1,3.2260948801695037,
Cc1nc(-c2cccc(CNC(=O)C3(O)CCOCC3)c2)cs1,3.4906003526652376,
Cc1nc(-c2cccc(NC(=O)CC(Cc3ccccc3)C(=O)O)c2)oc1C,4.46279326266785,
Cc1nc(-c2cccc(NC(=O)N3CCC(F)(CO)C3)c2)n[nH]1,2.2400718241675452,
Cc1nc(-c2cccc(NC(=O)c3cnn(C)c3)c2)[nH]c1C,2.2862088838950787,
Cc1nc(-c2ccccc2)ccc1C(=O)NC1CCC(C(=O)O)CC1,2.9897384545733052,
Cc1nc(-c2ccccc2NC(=O)N2CCC(CN(C)C)C2)no1,2.24805724859806,
Cc1nc(-c2cccnc2)[nH]c(=O)c1CC(=O)N1CCCN(C)CC1,2.475326309657843,
Cc1nc(-c2cccnc2)[nH]c1C(=O)NCCOCC1CCOC1,2.1229514795675968,
Cc1nc(-c2cccnc2)cc(N2Cc3ccccc3C2)n1,2.97104184390101,
Cc1nc(-c2ccco2)ccc1C(=O)N1CCC(F)(F)C(CO)C1,2.27519398235639,
Cc1nc(-c2cn(CC(=O)N3c4ccccc4CC3C)nn2)cs1,4.7854169802687805,
Cc1nc(-c2cnn(-c3ccccc3C)c2)n(C2CCOC(C)(C)C2)n1,3.5682088200630284,
Cc1nc(-c2cnn(C)c2)oc1C(=O)N(CC1CC1)c1cccnc1,2.8033965448645044,
Cc1nc(-c2cnn(C)c2)sc1C(=O)N1CCC(C(F)(F)F)C1,2.4235941486629735,
Cc1nc(-c2nnc[nH]2)sc1C(=O)N1CCC(C(=O)Nc2ccc3c(c2)OCO3)CC1,2.237555355445388,
Cc1nc(C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)c[nH]1,2.9401137736158596,
Cc1nc(C(=O)N2CCN(CC(=O)Nc3ccc(F)cc3)CC2)c(C)[nH]1,2.65042506789673,
Cc1nc(C(=O)N2CCOCCC2C)nn1-c1ccc(F)cc1,2.517223404390124,
Cc1nc(C(=O)N2CCn3ncnc3C2)nc(N2CC[C@@H](N(C)C)C2)c1C,2.323652385665985,
Cc1nc(C(=O)N2Cc3ccccc3C[C@H]2C(N)=O)c(C)s1,3.794165027123384,
Cc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccccc3)cc12,3.276261117813675,
Cc1nc(C(=O)NCC2(CO)COCCN2C)ccc1C#N,2.478841470216172,
Cc1nc(C(C)(C)NC(=O)Cc2ccc(C(=O)O)cc2)no1,2.721948641152045,
Cc1nc(C(C)(C)NC(=O)c2ccc(OCC(=O)O)cc2)sc1C,2.3069699760426516,
Cc1nc(C(C)(NC(=O)C2C(C)(C)C2(C)C)C2CC2)no1,3.957919568702695,
Cc1nc(C(C)NC(=O)N2CCC(Nc3ccccc3)C2)no1,2.236140721461169,
Cc1nc(C(C)NC(=O)c2cc3cccnc3nc2C2CC2)[nH]c1C,2.9410468201826516,
Cc1nc(C)c(C(=O)NCC(=O)N2CCC(Cc3ccccc3)CC2)o1,4.121025402424241,
Cc1nc(C)c(C(=O)Nc2c(C(=O)N3CCOCC3)oc3ccccc23)o1,2.7109241474625616,
Cc1nc(C)c(CN2CCCCC2CN2CCCC2=O)[nH]1,2.634529320985469,
Cc1nc(C)c(CNc2nc3c(cnn3-c3ccccc3)c(=O)[nH]2)o1,2.4300222435060976,
Cc1nc(C)c(F)c(N2CCN(c3cnn(C)c3)CC2)n1,2.544718366763376,
Cc1nc(C)n(CC2CCCN(C(=O)Nc3cccc(F)c3C)C2)n1,2.8937691509016306,
Cc1nc(C)n(Cc2cn(Cc3ccc(Cl)cc3C)nn2)n1,3.631701651027443,
Cc1nc(C2CC2)ccc1C(=O)Nc1nnc(-c2ccccc2)s1,5.5285005166550825,
Cc1nc(C2CC2)oc1C(=O)N[C@H]1CCC[C@H]1Oc1cn[nH]c1,2.283294750911608,
Cc1nc(C2CCCCN2S(=O)(=O)c2ccccc2Cn2cncn2)n[nH]1,2.74805563978307,
Cc1nc(C2CCCN(C(=O)C34CC5CC(C3)CC(c3ccc(C)c(C)c3)(C5)C4)C2)n[nH]1,4.031899939424925,
Cc1nc(C2CCCN(C(=O)c3ccc4c(c3)[nH]c(=O)n4C)C2)sc1C,3.195165657162212,
Cc1nc(C2CCCO2)sc1C(=O)Nc1cccc(-c2ccn[nH]2)c1,3.320120934607546,
Cc1nc(C2CCCOC2)sc1C(=O)Nc1cncnc1N1CCCC1,3.6060753239751104,
Cc1nc(C2CCN(C(=O)c3cc(F)c(F)cc3Br)C2)n[nH]1,2.5634703601493865,
Cc1nc(C2CCNCC2)sc1C(=O)NCc1ccccc1CC(F)(F)F,3.921837430696874,
Cc1nc(C2CN(c3nc(-c4ccccc4C)ns3)C2)n[nH]1,2.686533054435386,
Cc1nc(C2COCCN2C(=O)Nc2cc(C(=O)NC3CC3)ccc2C)no1,2.747216130119988,
Cc1nc(CC(C)C)c(C(=O)NC(CO)CC2OCCO2)s1,2.269517024819196,
Cc1nc(CC2CCCN(C(=O)c3c(O)cccc3F)C2)no1,2.250426035419666,
Cc1nc(CC2CCN(C(=O)Cc3ccc(C)c(Cl)c3)CC2)no1,4.415091326462781,
Cc1nc(CCNC(=O)c2ccc(F)c(O)c2F)c(C)o1,2.3170865257123103,
Cc1nc(CN2CCC(CNC(=O)c3[nH]nc4c3CCCC4)CC2)oc1C,2.2357945443486313,
Cc1nc(CN2CCC(CNC(=O)c3c(C)oc4nc[nH]c(=O)c34)CC2)oc1C,2.386856369288042,
Cc1nc(CN2CCCC(N(C)C(=O)c3cccc(C)c3O)C2)no1,2.6721194301939444,
Cc1nc(CN2CCN(C(=O)c3ccc(-n4cnnn4)cn3)CC2)n[nH]1,2.2863338455246422,
Cc1nc(CN2CCN(C(=O)c3cccc4ccnn34)CC2)n[nH]1,2.5754444722260743,
Cc1nc(CN2CCN(C(=O)c3ccco3)CC2)nc2ccccc12,3.369896833297788,
Cc1nc(CN2CCN(C(C(=O)O)C3CC3)CC2)oc1C,2.259294817306597,
Cc1nc(CNC(=O)c2cc[nH]c(=O)c2)oc1-c1ccc(Cl)cc1,2.335216148935914,
Cc1nc(COc2cccc(C(=O)NC3CCN(C(=O)C4CC4)CC3)c2)no1,2.279214090688761,
Cc1nc(COc2ccccc2)sc1C(=O)N1CCC(C(N)=O)CC1,3.9163978833323903,
Cc1nc(Cc2nc(-c3ccc(N4CCCCC4)cc3)no2)c(C)s1,4.735863939735799,
Cc1nc(Cn2cc(C(O)Cc3ccccc3)nn2)cs1,2.27911398592397,
Cc1nc(N)c2c(C)c(C(=O)Nc3nccn3C3CC3)sc2n1,2.331302204918885,
Cc1nc(N2CCC(C3CC3)C2c2n[nH]c(=O)n2C)cc2nncn12,2.453050516353751,
Cc1nc(N2CCC(O)(CN3CCCCC3)CC2)ccc1C#N,3.620771386416868,
Cc1nc(N2CCN(C(=O)CCc3ccco3)CC2)c2cnn(C)c2n1,2.8733008725670857,
Cc1nc(N2CCN(C(=O)c3ccccc3CCC(=O)O)CC2)no1,2.4249964528305616,
Cc1nc(N2CCN(Cc3ccn(C(C)C)n3)CC2)c2cnn(C)c2n1,2.2339002237612013,
Cc1nc(N2CCOCC2)ccc1NC(=O)c1cccc(CS(C)(=O)=O)c1,2.9793877182631343,
Cc1nc(N2CCn3c(nnc3-c3ccccc3)C2)nc(C)c1CC(C)C,3.281963389170253,
Cc1nc(NC(=O)NCc2c(C3CC3)cnn2C)sc1Cc1ccc(F)cc1,4.673210019616425,
Cc1nc(NC(=O)[C@@H]2C[C@H](C)CC(=O)N2)n(-c2ccc(F)cc2C)n1,2.3428649130401427,
Cc1nc(NC2CC2)sc1C(=O)NCc1ccc(F)cc1,3.004410347035165,
Cc1nc(NCCn2cnccc2=O)c2c(CC(C)C)csc2n1,2.3842543107618654,
Cc1nc(NCc2cc(F)c(Cl)cc2F)c2cnn(C)c2n1,3.318338295069501,
Cc1nc(NCc2cnn(C)c2)sc1Cc1c(F)cccc1F,4.34243002095202,
Cc1nc(O)c2c(n1)CN(c1ncnc3c1CN(C)CC3)C2,2.3094952887852607,
Cc1nc(O)ccc1C(=O)N1CCCc2ccccc2CC1,4.57887217327336,
Cc1nc(O)n(C2CCN(C(=O)C(c3ccccc3)N3CCCCC3=O)CC2)n1,2.360453326890308,
Cc1nc(S(=O)(=O)NCCCn2ccc(=O)[nH]c2=O)c2n1CCCC2,2.309790191745484,
Cc1nc2c(Br)cccc2c(=O)n1C1CCC(=O)NC1=O,3.06602273062534,
Cc1nc2c(C(=O)N3CCS(=O)(=O)CCC3C)cccc2o1,2.513451069027991,
Cc1nc2c(C(=O)N3C[C@H]4COC[C@@]4(c4ccccc4)C3)ccnc2[nH]1,3.1484507493952236,
Cc1nc2c(C(=O)NCc3ccc(Cl)c(C)c3)ccnc2[nH]1,2.0770156414547496,
Cc1nc2c(C)cc(C(=O)Nc3ccc(OC4CCNCC4)cc3)cn2n1,3.398278626123078,
Cc1nc2c(CNCc3ccc4c(c3)C(=O)NC4)cccc2o1,2.3279371605922954,
Cc1nc2c(NC(=O)c3ccc4c(c3)C(C)CO4)cccc2c(=O)n1C1CCC(=O)NC1=O,5.938302843245804,
Cc1nc2c([nH]1)[C@H]1CCCN(C(=O)c3sc(C4CCCNC4)nc3C)[C@H]1CC2,2.272316625580559,
Cc1nc2c(cc1C(=O)NCC1Cc3ccccc3O1)c(C)nn2C,3.6455624924101304,
Cc1nc2c(cc1NS(=O)(=O)c1ccns1)c(C)nn2C,2.3039952520339955,
Cc1nc2c(o1)CCCC2Cc1nc2cn(C(F)F)nc2c(=O)[nH]1,2.5043857654668784,
Cc1nc2c(s1)C(N(C)S(=O)(=O)c1cnc(-c3ccccc3)nc1)CCC2,5.402006979027611,
Cc1nc2c(s1)CC(C(=O)NCC(=O)N(C)C1CCCNC1)CC2,2.3451728911982355,
Cc1nc2c(s1)CCCC2CNC(=O)NC1CC(NS(C)(=O)=O)C1,4.0234298886161675,
Cc1nc2c3c(ccc2[nH]1)N(C(=O)C1CCCc2sc(N)nc21)CCC3,2.427705763223474,
Cc1nc2cc(-n3cc(CN4CCOC[C@H]4C)nn3)ccc2s1,2.6404180094898337,
Cc1nc2cc(C(=O)N3CCC(c4c[nH]c5ccccc45)CC3)ccc2c(=O)[nH]1,2.520944561638412,
Cc1nc2cc(Cl)ccc2cc1C(=O)NC(C)C(=O)N1CCS(=O)(=O)CC1,2.2781695949834995,
Cc1nc2cc(F)ccc2cc1C(=O)Nc1ccc(CNC(N)=O)cc1,2.2564434171640433,
Cc1nc2cc(NC(=O)c3cc(N4CCOCC4)ccn3)ccc2n1C(C)CO,2.2987147086431854,
Cc1nc2cc(NC(=O)c3cccc4ncccc34)ccc2n1C,2.455939174673594,
Cc1nc2cc(NC(=O)c3nccnc3N)ccc2n1C,2.3418283840479743,
Cc1nc2cc(NS(=O)(=O)c3cnc4c(c3)c(C)nn4C)ccc2o1,3.9491992447365822,
Cc1nc2cc(O)nn2c(C)c1CCC(=O)N[C@@H](CO)c1ccccc1,2.3043494113884853,
Cc1nc2ccc(C(=O)N(C)CC(=O)N3CCC(C(=O)O)CC3)cc2nc1C,2.6102334200535293,
Cc1nc2ccc(C(=O)NC3(c4ccc(F)cc4)CCOCC3)cc2o1,2.2720550672456903,
Cc1nc2ccc(N3CCC(c4ccncn4)CC3)nn2n1,2.415572414005355,
Cc1nc2ccc(NC(=O)N3CC(C(F)(F)F)OC(C)(C)C3)cn2n1,2.495729088561162,
Cc1nc2ccc(NC(=O)N3CC4(CCCC4)c4ccccc43)cn2n1,4.207784476276876,
Cc1nc2ccc(NC(=O)NC3COC4(CCCC4)C3)cc2s1,3.627396621684825,
Cc1nc2ccc(NC(=O)c3cc(C4CC4)nn3C)cn2n1,2.3798789537240963,
Cc1nc2ccc(NC(=O)c3cnn(-c4ccc(F)cc4)c3C)cn2n1,2.513685539435202,
Cc1nc2ccc(S(=O)(=O)N3CCCC34CCNC4)cc2s1,2.265047122367128,
Cc1nc2ccccc2c(=O)n1CC(=O)N1CCN(c2cccc(F)c2)CC1,2.33402489054076,
Cc1nc2ccccc2c(C(=O)NC2CC(C)N(C(=O)c3n[nH]c(=O)[nH]c3=O)C2)c1C,2.292141739820756,
Cc1nc2ccccc2c(C)c1CC(=O)N1CCCC(Cc2nccn2C)C1,3.793305827395569,
Cc1nc2ccccc2c(NC(=O)CCC2CCOCC2)c1C(C)C,2.304497935578603,
Cc1nc2ccccc2n1CCNC(=O)NC1CCOC(C(C)(C)C)C1,3.8315576668121785,
Cc1nc2ccccc2n1Cc1ccc(Cl)cc1,3.3751385769901527,
Cc1nc2ccccn2c1CNC(=O)NCc1nnc2n1CCC2,2.386624439337064,
Cc1nc2ccccn2c1CNC(=O)[C@]12CNC[C@H]1COC2,2.2430510077668133,
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,2.8202004661410807,
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,2.3564534938630866,
Cc1nc2n(c(=O)c1CCN1CCc3cnc(N)nc3C1)CCCC2,2.3953868605378585,
Cc1nc2n(n1)CC(C(=O)N(CC(C)C)c1ccc(F)cn1)CC2,4.461004979428979,
Cc1nc2n(n1)CC(C(=O)NCCc1cc3ccccc3[nH]1)CC2,2.324673447886604,
Cc1nc2n(n1)CC(c1nc(-c3ccc4[nH]c(=O)[nH]c4c3)no1)CC2,2.5043286253413206,
Cc1nc2nc(N)nn2c(C)c1CC(=O)NC1c2ccccc2CC1O,2.4279181160812007,
Cc1nc2nc(N)nn2c(C)c1CCC(=O)N1CCc2cc(Cl)ccc21,4.456569333854916,
Cc1nc2ncnn2c(C)c1CCC(=O)NC1(C)CC=CCC1,2.301587339647202,
Cc1nc2sccn2c(=O)c1CCN1CCN(C)CC1C,2.5434302128274826,
Cc1nc[nH]c1-c1nnc(N2CCN(c3ncccn3)CC2)n1C,2.3573347354287115,
Cc1ncc(C(=O)N(CCC(=O)O)CC2CCCO2)c(C)n1,2.2626026138532733,
Cc1ncc(C(=O)N2CC(c3ccc(F)cc3)C2)c(C)n1,2.237155093189651,
Cc1ncc(C(=O)N2CCN(C3CCOCC3)CC2)c(C(C)C)n1,2.9359397311486553,
Cc1ncc(C(=O)NCCc2csc(-c3ccccc3)n2)c(C)n1,2.6716460509019915,
Cc1ncc(C(=O)NCCc2nc(-c3ccccn3)cs2)c(C)n1,2.3372026342797887,
Cc1ncc(C(=O)NCCc2nnc(-c3ccccc3)n2C)c(C)n1,2.7052543992956934,
Cc1ncc(C(=O)Nc2ccc(OCC(=O)O)cc2C)c(C)n1,2.5434896816926957,
Cc1ncc(C(=O)Nc2cccc(-c3noc(C)n3)c2)c(C)n1,2.340515519694411,
Cc1ncc(C(F)(F)F)cc1C(=O)N=S1(=O)CCCC2(CCCN2)C1,3.2275134505582272,
Cc1ncc(CN(C)Cc2nc3cc(C(F)(F)F)ccc3[nH]2)o1,2.832810307225337,
Cc1ncc(CNC(=O)C2C3CCC2(c2ccnn2C)C3)c(N)n1,3.125669959561642,
Cc1ncc(CO)c(C=O)c1O,2.432214116569397,
Cc1ncc(CO)c(CO)c1O,2.527694289817115,
Cc1ncc(COP(=O)(O)O)c(C=O)c1O,2.29544993993146,
Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,2.289182332061515,
Cc1ncc(NC(=O)c2cccc3c2oc(=O)n3C)cn1,3.122721630044405,
Cc1ncc(S(=O)(=O)NCCN2CC=C(C(C)(C)C)CC2)cc1C#N,4.677666994008109,
Cc1ncc([N+](=O)[O-])cc1C(=O)N1CCCC(c2ccc(F)c(F)c2)C1,4.631175417962617,
Cc1ncc([N+](=O)[O-])n1CC(C)O,2.2758042977578916,
Cc1ncc([N+](=O)[O-])n1CC(O)CCl,2.4142920396213956,
Cc1ncc([N+](=O)[O-])n1CCO,2.6301305110035553,
Cc1ncc2c(n1)CCC(NC(=O)N1CC3(CCCC3)c3cc4c(cc3C1C)OCCO4)C2,3.380931723323417,
Cc1ncc2ccc(C(=O)N3CCN(C(=O)N(C)C)CC3(C)C)cn12,2.286835886271728,
Cc1ncc2ccccc2c1C(=O)Nc1nc(-c2cnn(C)c2)n[nH]1,2.5442294431695496,
Cc1ncc2n1CC(C(=O)NCc1cnn(CCF)c1)CC2,2.2560528045034207,
Cc1ncc2n1CCC(C(=O)Nc1cnn(C3CCCC3)c1)C2,2.2771421520588495,
Cc1nccc(C(=O)N(c2nc3ccccc3o2)C2CC2)n1,3.39651313604371,
Cc1nccc(C(=O)N2CC3(CC(NC(=O)CC4C=CCC4)c4nccn43)C2)n1,2.240402190516789,
Cc1nccc(CNC(=O)N2CCC(c3nc4ccccc4s3)CC2)n1,2.291005259344956,
Cc1nccc(N2CCC(Oc3ccc(C(F)(F)F)cn3)CC2)n1,5.558682315939794,
Cc1nccc(N2CCN(C(=O)C3(C)OCCc4ccccc43)CC2)n1,4.397047918063687,
Cc1nccc(N2CCN(C(=O)C3=Cc4ccccc4OC3)CC2)n1,4.791640097786937,
Cc1nccc(N2CCN(C(=O)COc3c(C)cccc3C)CC2)n1,2.420985989390727,
Cc1nccc(N2CCN(C(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)n1,3.5182393814282857,
Cc1nccc(N2CCN(C(=O)c3ccc(C(N)=O)s3)CC2)n1,2.6068644185332763,
Cc1nccc(N2CCN(CC(=O)Nc3ccnn3Cc3cccs3)CC2)n1,2.2427965376268273,
Cc1nccc(NC(=O)C2CCCN(S(=O)(=O)c3ccccc3)C2)n1,3.190421787597555,
Cc1nccc(NC(=O)N2CCCC(Cc3nnn[nH]3)C2)n1,2.291300450822562,
Cc1nccc(NC(=O)N2CCCC(c3n[nH]cc3NC(=O)C3CCCC3)C2)n1,2.364494469397153,
Cc1nccc(NCc2cccc(C(=O)Nc3cc(-c4cccc(F)c4F)n[nH]3)c2)n1,3.014148578841618,
Cc1ncccc1-n1nc(C2CCCO2)nc1-c1ccc2c(c1)C(C)(C)C(=O)N2C,2.299070616681864,
Cc1ncccc1CCNC(=O)c1coc2c1C(=O)NCCC2,4.185509003509155,
Cc1ncccc1NC(=O)c1ccn(-c2cccc(Cl)c2)n1,3.5809655409107695,
Cc1ncccc1OCc1nnnn1CC1CCOCC1,2.4161930224262584,
Cc1nccn1-c1cc(C(=O)N[C@@H]2CC(Cn3cccn3)C[C@H]2O)ccn1,2.282539303708232,
Cc1nccn1-c1ccc(CNC(C)c2c[nH]cn2)cc1F,2.3786962893092736,
Cc1nccn1-c1cncc(N2CCC(NCCO)CC2)n1,2.278224198089044,
Cc1nccn1-c1nccc(NCCN2CCCCC2)n1,2.2498064780475517,
Cc1nccn1CC(=O)NC1(c2noc(C3CC3)n2)CCCC1,2.2606665839573075,
Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,2.7791674598309566,
Cc1nccn1CCNC(=O)N1CCC(n2cc3ccccc3n2)C1,2.3725011472472968,
Cc1nccnc1CCNc1ncnc2sc(C(F)(F)F)nc12,2.283175614850103,
Cc1nccnc1N1CCN(C(=O)C2CCc3cccnc32)CC1,2.3614060547536293,
Cc1ncn(-c2ccc(NC(=O)C3CC(C(C)C)=NO3)cc2)c1C,3.271528465882994,
Cc1ncn(-c2ccc(NC(=O)C3Cc4nccn4C3)cc2)c1C,2.4281951470198933,
Cc1ncn(-c2ccc(NC(=O)CCCn3cncn3)cc2)c1C,2.84232657127946,
Cc1ncn(-c2ccc(NC(=O)CNC(=O)Cc3ccccc3)cc2)c1C,2.285390909358156,
Cc1ncn(-c2ccc(NC(=O)Cc3ncn(C)n3)cc2)c1C,2.858839046806706,
Cc1ncn(-c2ccc(NC(=O)c3cc(-c4ccncc4)[nH]n3)cc2)c1C,2.8990780865293977,
Cc1ncn(-c2ccc(NC(=O)c3cccc(NC(N)=O)c3)cc2)c1C,2.294050291657262,
Cc1ncn(-c2ccc(NC(=O)c3cnc(-c4ccoc4)s3)cc2)c1C,2.401886541486859,
Cc1ncnc(N2CCC3(CC2)CC3c2nnc(-c3cccc(F)c3)o2)c1C#N,3.5526368258159007,
Cc1ncnc(N2CCc3nc(C(C)C)ncc3C2)c1C,2.5818561099152624,
Cc1ncncc1C(=O)N1CCC(N(C(=O)c2cncnc2C)C2CC2)C1,2.330173732418346,
Cc1ncncc1C(=O)Nc1ccc(-c2nc3ccccc3[nH]2)cc1,2.7687797113911934,
Cc1ncoc1CNC(=O)C1(C)CCc2c(C)c(O)c(C)c(C)c2O1,4.063099042723079,
Cc1ncoc1CNC(=O)c1ccc(Cl)c(N2CCNC2=O)c1,2.457663366706581,
Cc1ncoc1CNS(=O)(=O)c1cccc2c1OCCO2,3.3419873112232823,
Cc1ncsc1C(=O)NCC1CCN(CC(O)c2ccccc2)CC1,2.2771022885134355,
Cc1ncsc1CCCl,2.5047521749071384,
Cc1nn(-c2ccc(Cl)cc2)c(C)c1CC(=O)N1CCN(c2nc[nH]n2)CC1,3.13968745481643,
Cc1nn(-c2ccc(Cl)cc2)c(C)c1CNCC1(CO)CC1,4.130508563005973,
Cc1nn(-c2ccccc2)c(C)c1CNCc1cc(C2CC2)no1,3.5139829357003807,
Cc1nn(-c2ccccc2)c(C)c1CNc1cccc(OCC(N)=O)c1,2.63942705844107,
Cc1nn(-c2ccccc2)cc1CNC(C)c1c[nH]cn1,2.444522547069563,
Cc1nn(-c2ccccc2)cc1CNc1cccc(C(=O)N2CCC(O)CC2)c1,4.269539981207342,
Cc1nn(-c2ccccc2)cc1NC(=O)CC(C)(O)C1CC1,2.463548181136141,
Cc1nn(-c2ccccc2)cc1NCC(=O)N1CCC2(CC1)OCCO2,2.6573891330474724,
Cc1nn(-c2ccccn2)c(C)c1CNC[C@H]1CCCN1S(C)(=O)=O,3.4200995553200113,
Cc1nn(-c2cnn(C)c2)nc1C(=O)N(C)C1CCN(c2ccncc2)C1,3.0323705598894524,
Cc1nn(C(C)(C)C)cc1C(=O)NC1CC2(CCN(C(=O)c3cc(F)c(F)c(F)c3)C2)C1,2.4140920705010736,
Cc1nn(C(C)(C)C)cc1C(C)NC(=O)N1Cc2ccccc2C1,5.268896802199873,
Cc1nn(C(C)C)c(C)c1CN1CCC(C(O)c2nccn2C)CC1,2.65891414816724,
Cc1nn(C(C)C)c(C)c1CN1CCCC2(CCS(=O)(=O)C2)C1,4.604442319426922,
Cc1nn(C(C)C)cc1C(=O)N(CC(C)C(=O)O)C1CC1,2.3985421723468714,
Cc1nn(C(C)C)cc1C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,2.437848890273477,
Cc1nn(C(C)C)cc1S(=O)(=O)NC1CCC2CCNC1C2,2.702184161861691,
Cc1nn(C(F)F)c(C)c1CC(=O)N1CCC(=O)Nc2ccccc21,4.524081720447136,
Cc1nn(C(F)F)c(C)c1CC(=O)NC1(c2ccccc2)COC1,2.2419090750999224,
Cc1nn(C)c(-n2cccn2)c1C(=O)NC1CC(=O)N(C2CC2)C1,2.298030195135771,
Cc1nn(C)c(-n2ccnc2C)c1C(=O)NC(CC(C)(C)C)C(F)(F)F,2.6486886761496766,
Cc1nn(C)c(=O)c(C(=O)N2CCOC(c3ccccc3)CC2)c1C,2.838398162405847,
Cc1nn(C)c(=O)c(C(=O)N2CCc3c(Cl)cc(F)cc3C2)c1C,4.320020255300123,
Cc1nn(C)c(=O)c(C(=O)Nc2ccc(OCC(=O)O)c(Cl)c2)c1C,2.56415603221764,
Cc1nn(C)c(C)c1-c1cc(C(=O)N2CCc3c(F)ccc(F)c3C2)[nH]n1,3.687264070966874,
Cc1nn(C)c(C)c1-c1cc(C(=O)Nc2cccc(-c3nnnn3C)c2)[nH]n1,5.635576649580801,
Cc1nn(C)c(C)c1C(=O)N(C)Cc1cc(-c2ccccc2)[nH]n1,2.370879730468152,
Cc1nn(C)c(C)c1C(=O)N[C@@H](CC(=O)O)c1ccc2ccccc2c1,2.583583194503252,
Cc1nn(C)c(C)c1C(=O)Nc1ccc(C(=O)N(C)C)cn1,2.2571167116596107,
Cc1nn(C)c(C)c1C(C)C(=O)N(C)Cc1ccc(C(=O)O)cc1,2.47318231495923,
Cc1nn(C)c(C)c1C(C)C(=O)N1CCCC1C(C#N)c1ccccc1,5.389502398992607,
Cc1nn(C)c(C)c1C(O)CNC(=O)N[C@H]1Cc2ccccc2[C@H]1C,2.3197798706128614,
Cc1nn(C)c(C)c1C1CCCN1C(=O)c1ccc(Cl)cn1,3.018195193994328,
Cc1nn(C)c(C)c1CC(C)NC(=O)NCc1ccc(-n2ccnc2)nc1,2.406287415675799,
Cc1nn(C)c(C)c1CNC(=O)NC(C)c1ccc2c(c1)OCCO2,2.415728050944998,
Cc1nn(C)c(C)c1S(=O)(=O)NC(=O)c1ccnn1C1CCCC1,2.2859298240300827,
